Calibration (sys),Calibration (gyro),Calibration (accel),Calibration (mag),Roll [deg],Pitch [deg],Yaw [deg],Angular velocity (x),Angular velocity (y),Angular velocity (z),Linear acceleration (x),Linear acceleration (y),Linear acceleration (z),Acceleration (x),Acceleration (y),Acceleration (z),Gravity (x),Gravity (y),Gravity (z),Magnetometer (x),Magnetometer (y),Magnetometer (z),Quaternion (w),Quaternion (x),Quaternion (y),Quaternion (z),Pressure [Pa],Temperature [K],Altitude [m],Time [s]
calibration_sys,calibration_gyro,calibration_accel,calibration_mag,orientation_x,orientation_y,orientation_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,acceleration_x,acceleration_y,acceleration_z,gravity_x,gravity_y,gravity_z,magnetometer_x,magnetometer_y,magnetometer_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,pressure,temperature,altitude,timestamp
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0412,0.0326,0.0393,-9.2559,-1.0101,2.9525,-9.2971,-1.0427,2.9132,-27.3672,-21.4447,27.2458,0.184834,-0.732475,-0.334867,-0.563186,91920.04,279.19,870.53,113.7143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0412,0.0323,0.0394,-9.2559,-1.0103,2.9526,-9.2971,-1.0427,2.9132,-27.3672,-21.4447,27.2458,0.184834,-0.732475,-0.334867,-0.563186,91927.88,279.19,869.83,113.7429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0413,0.0321,0.0395,-9.2558,-1.0106,2.9528,-9.2971,-1.0427,2.9132,-27.3672,-21.4447,27.2458,0.184834,-0.732475,-0.334867,-0.563186,91935.71,279.19,869.13,113.7714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0414,0.0319,0.0396,-9.2557,-1.0108,2.9529,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2458,0.184834,-0.732475,-0.334867,-0.563186,91943.54,279.20,868.42,113.8000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0414,0.0317,0.0397,-9.2557,-1.0110,2.9530,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2458,0.184834,-0.732475,-0.334867,-0.563186,91951.38,279.20,867.72,113.8286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0415,0.0315,0.0399,-9.2556,-1.0112,2.9531,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2458,0.184834,-0.732475,-0.334867,-0.563186,91959.21,279.21,867.02,113.8571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0415,0.0313,0.0400,-9.2556,-1.0114,2.9532,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2458,0.184834,-0.732475,-0.334867,-0.563186,91967.05,279.21,866.32,113.8857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0416,0.0311,0.0401,-9.2555,-1.0116,2.9533,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2458,0.184834,-0.732475,-0.334867,-0.563186,91974.88,279.21,865.62,113.9143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0416,0.0309,0.0402,-9.2555,-1.0118,2.9534,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2459,0.184834,-0.732475,-0.334867,-0.563186,91982.71,279.22,864.91,113.9429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0417,0.0306,0.0403,-9.2554,-1.0120,2.9535,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2459,0.184834,-0.732475,-0.334867,-0.563186,91990.54,279.22,864.21,113.9714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0417,0.0304,0.0404,-9.2554,-1.0123,2.9536,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2459,0.184834,-0.732475,-0.334867,-0.563186,91998.38,279.23,863.51,114.0000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0418,0.0302,0.0405,-9.2553,-1.0125,2.9537,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2459,0.184834,-0.732475,-0.334867,-0.563186,92006.21,279.23,862.81,114.0286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0418,0.0300,0.0406,-9.2553,-1.0127,2.9538,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2459,0.184834,-0.732475,-0.334867,-0.563186,92014.04,279.23,862.10,114.0571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0419,0.0298,0.0407,-9.2552,-1.0129,2.9539,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2459,0.184834,-0.732475,-0.334867,-0.563186,92021.87,279.24,861.40,114.0857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0419,0.0296,0.0408,-9.2552,-1.0131,2.9540,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2459,0.184834,-0.732475,-0.334867,-0.563186,92029.70,279.24,860.70,114.1143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0420,0.0294,0.0409,-9.2551,-1.0133,2.9541,-9.2971,-1.0427,2.9132,-27.3672,-21.4448,27.2459,0.184834,-0.732475,-0.334867,-0.563186,92037.53,279.25,860.00,114.1429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0420,0.0292,0.0410,-9.2551,-1.0135,2.9542,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2459,0.184834,-0.732475,-0.334867,-0.563186,92045.36,279.25,859.30,114.1714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0421,0.0290,0.0411,-9.2550,-1.0137,2.9543,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2459,0.184834,-0.732475,-0.334867,-0.563186,92053.19,279.25,858.59,114.2000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0421,0.0288,0.0412,-9.2550,-1.0138,2.9544,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2459,0.184834,-0.732475,-0.334867,-0.563186,92061.02,279.26,857.89,114.2286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0422,0.0286,0.0413,-9.2549,-1.0140,2.9545,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2459,0.184834,-0.732475,-0.334867,-0.563186,92068.85,279.26,857.19,114.2571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0422,0.0285,0.0414,-9.2549,-1.0142,2.9546,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92076.68,279.27,856.49,114.2857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0423,0.0283,0.0415,-9.2548,-1.0144,2.9547,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92084.51,279.27,855.79,114.3143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0423,0.0281,0.0416,-9.2548,-1.0146,2.9548,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92092.34,279.27,855.08,114.3429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0424,0.0279,0.0417,-9.2547,-1.0148,2.9549,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92100.17,279.28,854.38,114.3714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0424,0.0277,0.0418,-9.2547,-1.0150,2.9550,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92108.00,279.28,853.68,114.4000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0425,0.0275,0.0419,-9.2547,-1.0152,2.9551,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92115.83,279.29,852.98,114.4286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0425,0.0273,0.0420,-9.2546,-1.0154,2.9552,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92123.65,279.29,852.28,114.4571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0426,0.0271,0.0420,-9.2546,-1.0155,2.9553,-9.2971,-1.0427,2.9132,-27.3673,-21.4449,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92131.48,279.29,851.57,114.4857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0426,0.0270,0.0421,-9.2545,-1.0157,2.9554,-9.2972,-1.0427,2.9132,-27.3673,-21.4449,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92139.31,279.30,850.87,114.5143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0427,0.0268,0.0422,-9.2545,-1.0159,2.9555,-9.2972,-1.0427,2.9132,-27.3673,-21.4450,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92147.13,279.30,850.17,114.5429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0427,0.0266,0.0423,-9.2544,-1.0161,2.9556,-9.2972,-1.0427,2.9132,-27.3673,-21.4450,27.2460,0.184834,-0.732475,-0.334867,-0.563186,92154.96,279.31,849.47,114.5714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0428,0.0264,0.0424,-9.2544,-1.0163,2.9557,-9.2972,-1.0427,2.9132,-27.3673,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92162.79,279.31,848.77,114.6000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0428,0.0262,0.0425,-9.2543,-1.0165,2.9558,-9.2972,-1.0427,2.9133,-27.3673,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92170.61,279.31,848.07,114.6286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0429,0.0261,0.0426,-9.2543,-1.0166,2.9558,-9.2972,-1.0427,2.9133,-27.3674,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92178.44,279.32,847.36,114.6571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0429,0.0259,0.0427,-9.2543,-1.0168,2.9559,-9.2972,-1.0427,2.9133,-27.3674,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92186.26,279.32,846.66,114.6857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0430,0.0257,0.0428,-9.2542,-1.0170,2.9560,-9.2972,-1.0427,2.9133,-27.3674,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92194.09,279.33,845.96,114.7143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0430,0.0255,0.0429,-9.2542,-1.0172,2.9561,-9.2972,-1.0427,2.9133,-27.3674,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92201.92,279.33,845.26,114.7429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0430,0.0254,0.0429,-9.2541,-1.0173,2.9562,-9.2972,-1.0427,2.9133,-27.3674,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92209.74,279.33,844.56,114.7714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0431,0.0252,0.0430,-9.2541,-1.0175,2.9563,-9.2972,-1.0427,2.9133,-27.3674,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92217.56,279.34,843.86,114.8000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0431,0.0250,0.0431,-9.2540,-1.0177,2.9564,-9.2972,-1.0427,2.9133,-27.3674,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92225.39,279.34,843.15,114.8286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0432,0.0249,0.0432,-9.2540,-1.0178,2.9565,-9.2972,-1.0427,2.9133,-27.3674,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92233.21,279.35,842.45,114.8571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0432,0.0247,0.0433,-9.2540,-1.0180,2.9565,-9.2972,-1.0427,2.9133,-27.3674,-21.4450,27.2461,0.184834,-0.732475,-0.334867,-0.563186,92241.04,279.35,841.75,114.8857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0433,0.0245,0.0434,-9.2539,-1.0182,2.9566,-9.2972,-1.0427,2.9133,-27.3674,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92248.86,279.35,841.05,114.9143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0433,0.0244,0.0435,-9.2539,-1.0183,2.9567,-9.2972,-1.0427,2.9133,-27.3674,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92256.68,279.36,840.35,114.9429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0433,0.0242,0.0435,-9.2538,-1.0185,2.9568,-9.2972,-1.0427,2.9133,-27.3674,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92264.50,279.36,839.65,114.9714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0434,0.0240,0.0436,-9.2538,-1.0187,2.9569,-9.2972,-1.0427,2.9133,-27.3674,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92272.33,279.36,838.95,115.0000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0434,0.0239,0.0437,-9.2538,-1.0188,2.9570,-9.2972,-1.0427,2.9133,-27.3674,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92280.15,279.37,838.24,115.0286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0435,0.0237,0.0438,-9.2537,-1.0190,2.9570,-9.2972,-1.0427,2.9133,-27.3674,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92287.97,279.37,837.54,115.0571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0435,0.0236,0.0439,-9.2537,-1.0191,2.9571,-9.2972,-1.0427,2.9133,-27.3674,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92295.79,279.38,836.84,115.0857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0435,0.0234,0.0439,-9.2537,-1.0193,2.9572,-9.2972,-1.0427,2.9133,-27.3674,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92303.61,279.38,836.14,115.1143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0436,0.0232,0.0440,-9.2536,-1.0195,2.9573,-9.2972,-1.0427,2.9133,-27.3674,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92311.43,279.38,835.44,115.1429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0436,0.0231,0.0441,-9.2536,-1.0196,2.9574,-9.2972,-1.0427,2.9133,-27.3675,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92319.26,279.39,834.74,115.1714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0437,0.0229,0.0442,-9.2535,-1.0198,2.9574,-9.2972,-1.0427,2.9133,-27.3675,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92327.08,279.39,834.04,115.2000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0437,0.0228,0.0443,-9.2535,-1.0199,2.9575,-9.2972,-1.0427,2.9133,-27.3675,-21.4451,27.2462,0.184834,-0.732475,-0.334867,-0.563186,92334.90,279.40,833.34,115.2286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0437,0.0226,0.0443,-9.2535,-1.0201,2.9576,-9.2972,-1.0427,2.9133,-27.3675,-21.4451,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92342.72,279.40,832.63,115.2571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0438,0.0225,0.0444,-9.2534,-1.0202,2.9577,-9.2972,-1.0427,2.9133,-27.3675,-21.4451,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92350.54,279.40,831.93,115.2857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0438,0.0223,0.0445,-9.2534,-1.0204,2.9578,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92358.35,279.41,831.23,115.3143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0438,0.0222,0.0446,-9.2534,-1.0205,2.9578,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92366.17,279.41,830.53,115.3429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0439,0.0220,0.0446,-9.2533,-1.0207,2.9579,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92373.99,279.42,829.83,115.3714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0439,0.0219,0.0447,-9.2533,-1.0208,2.9580,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92381.81,279.42,829.13,115.4000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0440,0.0217,0.0448,-9.2533,-1.0210,2.9581,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92389.63,279.42,828.43,115.4286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0440,0.0216,0.0449,-9.2532,-1.0211,2.9581,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92397.45,279.43,827.73,115.4571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0440,0.0214,0.0449,-9.2532,-1.0213,2.9582,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92405.26,279.43,827.03,115.4857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0441,0.0213,0.0450,-9.2532,-1.0214,2.9583,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92413.08,279.44,826.32,115.5143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0441,0.0211,0.0451,-9.2531,-1.0216,2.9584,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2463,0.184834,-0.732475,-0.334867,-0.563186,92420.90,279.44,825.62,115.5429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0441,0.0210,0.0452,-9.2531,-1.0217,2.9584,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92428.72,279.44,824.92,115.5714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0442,0.0208,0.0452,-9.2531,-1.0219,2.9585,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92436.53,279.45,824.22,115.6000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0442,0.0207,0.0453,-9.2530,-1.0220,2.9586,-9.2972,-1.0427,2.9133,-27.3675,-21.4452,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92444.35,279.45,823.52,115.6286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0442,0.0206,0.0454,-9.2530,-1.0221,2.9586,-9.2972,-1.0427,2.9133,-27.3676,-21.4452,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92452.16,279.46,822.82,115.6571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0443,0.0204,0.0454,-9.2530,-1.0223,2.9587,-9.2972,-1.0427,2.9133,-27.3676,-21.4453,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92459.98,279.46,822.12,115.6857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0443,0.0203,0.0455,-9.2529,-1.0224,2.9588,-9.2972,-1.0427,2.9133,-27.3676,-21.4453,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92467.80,279.46,821.42,115.7143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0443,0.0201,0.0456,-9.2529,-1.0226,2.9588,-9.2972,-1.0427,2.9133,-27.3676,-21.4453,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92475.61,279.47,820.72,115.7429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0444,0.0200,0.0456,-9.2529,-1.0227,2.9589,-9.2972,-1.0427,2.9133,-27.3676,-21.4453,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92483.43,279.47,820.02,115.7714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0444,0.0199,0.0457,-9.2528,-1.0228,2.9590,-9.2972,-1.0427,2.9133,-27.3676,-21.4453,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92491.24,279.48,819.32,115.8000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0444,0.0197,0.0458,-9.2528,-1.0230,2.9591,-9.2972,-1.0427,2.9133,-27.3676,-21.4453,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92499.05,279.48,818.62,115.8286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0445,0.0196,0.0458,-9.2528,-1.0231,2.9591,-9.2972,-1.0427,2.9133,-27.3676,-21.4453,27.2464,0.184834,-0.732475,-0.334867,-0.563186,92507.02,279.48,817.92,115.8571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0445,0.0195,0.0459,-9.2527,-1.0232,2.9592,-9.2972,-1.0427,2.9133,-27.3676,-21.4453,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92515.01,279.49,817.21,115.8857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0445,0.0193,0.0460,-9.2527,-1.0234,2.9593,-9.2973,-1.0427,2.9133,-27.3676,-21.4453,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92523.00,279.49,816.51,115.9143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0446,0.0192,0.0460,-9.2527,-1.0235,2.9593,-9.2973,-1.0427,2.9133,-27.3676,-21.4453,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92530.99,279.50,815.81,115.9429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0446,0.0191,0.0461,-9.2526,-1.0236,2.9594,-9.2973,-1.0427,2.9133,-27.3676,-21.4453,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92538.98,279.50,815.11,115.9714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0446,0.0190,0.0462,-9.2526,-1.0238,2.9595,-9.2973,-1.0427,2.9133,-27.3676,-21.4453,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92546.97,279.50,814.41,116.0000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0447,0.0188,0.0462,-9.2526,-1.0239,2.9595,-9.2973,-1.0427,2.9133,-27.3676,-21.4453,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92554.96,279.51,813.71,116.0286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0447,0.0187,0.0463,-9.2526,-1.0240,2.9596,-9.2973,-1.0427,2.9133,-27.3676,-21.4454,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92562.94,279.51,813.01,116.0571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0447,0.0186,0.0464,-9.2525,-1.0241,2.9597,-9.2973,-1.0427,2.9133,-27.3676,-21.4454,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92570.93,279.52,812.31,116.0857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0448,0.0184,0.0464,-9.2525,-1.0243,2.9597,-9.2973,-1.0427,2.9133,-27.3676,-21.4454,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92578.92,279.52,811.61,116.1143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0448,0.0183,0.0465,-9.2525,-1.0244,2.9598,-9.2973,-1.0427,2.9133,-27.3676,-21.4454,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92586.91,279.52,810.91,116.1429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0448,0.0182,0.0466,-9.2524,-1.0245,2.9598,-9.2973,-1.0427,2.9133,-27.3677,-21.4454,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92594.89,279.53,810.21,116.1714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0449,0.0181,0.0466,-9.2524,-1.0246,2.9599,-9.2973,-1.0427,2.9133,-27.3677,-21.4454,27.2465,0.184834,-0.732475,-0.334867,-0.563186,92602.88,279.53,809.51,116.2000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0449,0.0179,0.0467,-9.2524,-1.0248,2.9600,-9.2973,-1.0427,2.9133,-27.3677,-21.4454,27.2466,0.184834,-0.732475,-0.334867,-0.563186,92610.87,279.54,808.81,116.2286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0449,0.0178,0.0467,-9.2524,-1.0249,2.9600,-9.2973,-1.0427,2.9133,-27.3677,-21.4454,27.2466,0.184834,-0.732475,-0.334867,-0.563186,92618.85,279.54,808.11,116.2571
